Sample_ID, Time, R, G, B
1,2025-04-01 13:34:41,143,23,17
1,2025-04-01 13:34:42,143,23,17
1,2025-04-01 13:34:42,143,23,17
1,2025-04-01 13:34:42,143,23,17
1,2025-04-01 13:34:43,143,23,17
1,2025-04-01 13:34:43,143,23,17
1,2025-04-01 13:34:43,143,23,17
1,2025-04-01 13:34:44,143,23,17
1,2025-04-01 13:34:44,143,23,17
1,2025-04-01 13:34:45,143,23,17
1,2025-04-01 13:34:45,143,23,17
1,2025-04-01 13:34:46,143,23,17
1,2025-04-01 13:34:46,143,23,17
1,2025-04-01 13:34:47,143,23,17
1,2025-04-01 13:34:47,143,23,17
1,2025-04-01 13:34:47,143,23,17
1,2025-04-01 13:34:48,143,23,17
1,2025-04-01 13:34:48,143,23,17
1,2025-04-01 13:34:48,143,23,17
1,2025-04-01 13:34:49,143,23,17
1,2025-04-01 13:34:49,143,23,17
1,2025-04-01 13:34:50,143,23,17
1,2025-04-01 13:34:50,143,23,17
1,2025-04-01 13:34:51,143,23,17
1,2025-04-01 13:34:51,143,23,17
1,2025-04-01 13:34:51,143,23,17
1,2025-04-01 13:34:52,143,23,17
1,2025-04-01 13:34:52,144,23,17
1,2025-04-01 13:34:52,143,23,17
1,2025-04-01 13:34:53,143,23,17
1,2025-04-01 13:34:53,143,23,17
1,2025-04-01 13:34:54,143,23,17
1,2025-04-01 13:34:54,143,23,17
1,2025-04-01 13:34:55,143,23,17
1,2025-04-01 13:34:55,143,23,17
1,2025-04-01 13:34:56,144,23,17
1,2025-04-01 13:34:56,143,23,17
1,2025-04-01 13:34:56,144,23,17
1,2025-04-01 13:34:57,144,23,17
1,2025-04-01 13:34:57,144,23,17
1,2025-04-01 13:34:57,144,23,17
1,2025-04-01 13:34:58,143,23,17
1,2025-04-01 13:34:58,144,23,17
1,2025-04-01 13:34:59,144,23,17
1,2025-04-01 13:34:59,144,23,17
1,2025-04-01 13:35:00,144,23,17
1,2025-04-01 13:35:00,144,23,17
1,2025-04-01 13:35:00,144,23,17
1,2025-04-01 13:35:01,144,23,17
1,2025-04-01 13:35:01,144,23,17
1,2025-04-01 13:35:01,144,23,17
1,2025-04-01 13:35:02,144,23,17
1,2025-04-01 13:35:02,144,23,17
1,2025-04-01 13:35:03,143,23,17
1,2025-04-01 13:35:03,143,23,17
1,2025-04-01 13:35:04,143,23,17
1,2025-04-01 13:35:04,143,23,17
1,2025-04-01 13:35:04,143,23,17
1,2025-04-01 13:35:05,144,23,17
1,2025-04-01 13:35:05,144,23,17
1,2025-04-01 13:35:06,144,23,17
1,2025-04-01 13:35:06,144,23,17
1,2025-04-01 13:35:06,144,23,17
1,2025-04-01 13:35:07,144,23,17
1,2025-04-01 13:35:07,144,23,17
1,2025-04-01 13:35:08,144,23,17
1,2025-04-01 13:35:08,144,23,17
1,2025-04-01 13:35:09,144,23,17
1,2025-04-01 13:35:09,144,23,17
1,2025-04-01 13:35:09,143,23,17
1,2025-04-01 13:35:10,143,21,16
2,2025-04-01 13:35:44,33,91,130
2,2025-04-01 13:35:44,34,92,131
2,2025-04-01 13:35:45,34,93,132
2,2025-04-01 13:35:45,34,93,132
2,2025-04-01 13:35:46,34,92,131
2,2025-04-01 13:35:46,34,92,131
2,2025-04-01 13:35:47,34,93,131
2,2025-04-01 13:35:47,34,93,131
2,2025-04-01 13:35:48,34,93,131
2,2025-04-01 13:35:48,34,93,131
2,2025-04-01 13:35:48,34,93,131
2,2025-04-01 13:35:49,34,92,131
2,2025-04-01 13:35:49,35,92,131
2,2025-04-01 13:35:49,35,92,131
2,2025-04-01 13:35:50,35,92,131
2,2025-04-01 13:35:50,35,92,131
2,2025-04-01 13:35:51,35,92,131
2,2025-04-01 13:35:51,35,92,131
2,2025-04-01 13:35:52,36,93,131
2,2025-04-01 13:35:52,36,93,131
2,2025-04-01 13:35:52,36,93,131
2,2025-04-01 13:35:53,36,93,131
2,2025-04-01 13:35:53,36,93,131
2,2025-04-01 13:35:53,36,93,131
2,2025-04-01 13:35:54,37,93,131
2,2025-04-01 13:35:54,37,93,131
2,2025-04-01 13:35:55,38,93,131
2,2025-04-01 13:35:55,38,93,131
2,2025-04-01 13:35:56,38,93,131
2,2025-04-01 13:35:56,39,93,131
2,2025-04-01 13:35:56,39,93,131
2,2025-04-01 13:35:57,40,93,131
2,2025-04-01 13:35:57,41,93,131
2,2025-04-01 13:35:58,41,93,131
2,2025-04-01 13:35:58,42,94,131
2,2025-04-01 13:35:58,42,94,131
2,2025-04-01 13:35:59,44,94,131
2,2025-04-01 13:35:59,44,94,131
2,2025-04-01 13:36:00,46,95,131
2,2025-04-01 13:36:00,47,95,131
2,2025-04-01 13:36:01,49,95,132
2,2025-04-01 13:36:01,50,95,132
2,2025-04-01 13:36:01,53,96,132
2,2025-04-01 13:36:02,54,96,132
2,2025-04-01 13:36:02,58,97,132
2,2025-04-01 13:36:02,59,97,132
2,2025-04-01 13:36:03,63,99,132
2,2025-04-01 13:36:03,65,99,132
2,2025-04-01 13:36:04,69,100,133
2,2025-04-01 13:36:04,71,101,133
2,2025-04-01 13:36:05,76,102,133
2,2025-04-01 13:36:05,77,103,133
2,2025-04-01 13:36:05,82,104,134
2,2025-04-01 13:36:06,84,105,134
2,2025-04-01 13:36:06,89,107,135
2,2025-04-01 13:36:06,90,108,135
2,2025-04-01 13:36:07,95,110,136
2,2025-04-01 13:36:07,97,111,136
2,2025-04-01 13:36:08,96,109,133
2,2025-04-01 13:36:08,97,110,133
2,2025-04-01 13:36:09,101,112,134
2,2025-04-01 13:36:09,102,113,134
2,2025-04-01 13:36:10,105,115,135
2,2025-04-01 13:36:10,106,116,135
3,2025-04-01 13:36:45,149,43,54
3,2025-04-01 13:36:45,148,43,54
3,2025-04-01 13:36:46,148,43,54
3,2025-04-01 13:36:46,148,43,54
3,2025-04-01 13:36:47,147,42,53
3,2025-04-01 13:36:47,148,42,53
3,2025-04-01 13:36:47,148,43,54
3,2025-04-01 13:36:48,148,43,54
3,2025-04-01 13:36:48,148,43,54
3,2025-04-01 13:36:48,148,43,54
3,2025-04-01 13:36:49,148,43,54
3,2025-04-01 13:36:49,148,43,54
3,2025-04-01 13:36:50,148,43,54
3,2025-04-01 13:36:50,148,43,54
3,2025-04-01 13:36:51,148,43,54
3,2025-04-01 13:36:51,148,43,54
3,2025-04-01 13:36:52,148,43,54
3,2025-04-01 13:36:52,148,43,54
3,2025-04-01 13:36:52,148,43,54
3,2025-04-01 13:36:53,148,43,54
3,2025-04-01 13:36:53,148,43,54
3,2025-04-01 13:36:53,148,43,54
3,2025-04-01 13:36:54,148,43,54
3,2025-04-01 13:36:54,148,43,54
3,2025-04-01 13:36:55,148,43,54
3,2025-04-01 13:36:55,147,42,54
3,2025-04-01 13:36:56,147,42,54
3,2025-04-01 13:36:56,147,42,54
3,2025-04-01 13:36:56,147,42,54
3,2025-04-01 13:36:57,147,42,54
3,2025-04-01 13:36:57,147,42,54
3,2025-04-01 13:36:57,147,42,54
3,2025-04-01 13:36:58,147,42,54
3,2025-04-01 13:36:58,147,42,54
3,2025-04-01 13:36:59,147,42,54
3,2025-04-01 13:36:59,147,42,54
3,2025-04-01 13:37:00,147,42,54
3,2025-04-01 13:37:00,147,42,54
3,2025-04-01 13:37:00,147,42,54
3,2025-04-01 13:37:01,147,42,54
3,2025-04-01 13:37:01,147,42,54
3,2025-04-01 13:37:02,147,42,54
3,2025-04-01 13:37:02,147,43,54
3,2025-04-01 13:37:02,147,42,54
3,2025-04-01 13:37:03,147,42,54
3,2025-04-01 13:37:03,147,42,54
3,2025-04-01 13:37:04,147,42,54
3,2025-04-01 13:37:04,147,42,54
3,2025-04-01 13:37:05,147,43,54
3,2025-04-01 13:37:05,147,43,54
3,2025-04-01 13:37:05,147,42,54
3,2025-04-01 13:37:06,147,42,54
3,2025-04-01 13:37:06,147,42,54
3,2025-04-01 13:37:06,147,42,54
3,2025-04-01 13:37:07,147,42,54
3,2025-04-01 13:37:07,147,42,54
3,2025-04-01 13:37:08,147,42,54
3,2025-04-01 13:37:08,147,42,54
3,2025-04-01 13:37:09,147,42,54
3,2025-04-01 13:37:09,147,42,54
3,2025-04-01 13:37:09,147,42,54
3,2025-04-01 13:37:10,147,43,54
3,2025-04-01 13:37:10,147,43,54
3,2025-04-01 13:37:10,147,43,54
3,2025-04-01 13:37:11,147,43,54
3,2025-04-01 13:37:11,147,43,54
3,2025-04-01 13:37:12,147,43,54
3,2025-04-01 13:37:12,147,42,54
3,2025-04-01 13:37:13,147,43,54
3,2025-04-01 13:37:13,147,43,54
3,2025-04-01 13:37:14,147,42,54
3,2025-04-01 13:37:14,147,43,54
3,2025-04-01 13:37:14,148,43,54
3,2025-04-01 13:37:15,148,43,55
3,2025-04-01 13:37:15,148,43,54
3,2025-04-01 13:37:15,148,43,54
3,2025-04-01 13:37:16,148,43,54
3,2025-04-01 13:37:16,148,43,54
3,2025-04-01 13:37:17,147,42,53
3,2025-04-01 13:37:17,147,42,53
3,2025-04-01 13:37:18,151,45,55
3,2025-04-01 13:37:18,150,44,54
3,2025-04-01 13:37:18,155,47,58
3,2025-04-01 13:37:19,150,44,55
3,2025-04-01 13:37:19,154,45,58
3,2025-04-01 13:37:19,154,46,59
0,2025-04-01 13:45:19,42,92,130
0,2025-04-01 13:45:19,42,92,130
0,2025-04-01 13:45:20,42,92,131
0,2025-04-01 13:45:20,42,92,131
0,2025-04-01 13:45:21,41,91,130
0,2025-04-01 13:45:21,41,91,130
0,2025-04-01 13:45:21,42,92,131
0,2025-04-01 13:45:22,42,92,130
0,2025-04-01 13:45:22,42,92,131
0,2025-04-01 13:45:22,42,92,131
0,2025-04-01 13:45:23,42,92,131
0,2025-04-01 13:45:23,42,92,131
0,2025-04-01 13:45:24,42,92,131
0,2025-04-01 13:45:24,42,92,131
0,2025-04-01 13:45:25,43,92,130
0,2025-04-01 13:45:25,43,91,130
0,2025-04-01 13:45:25,43,91,129
0,2025-04-01 13:45:26,43,91,130
0,2025-04-01 13:45:26,43,91,130
0,2025-04-01 13:45:26,43,91,130
0,2025-04-01 13:45:27,43,91,130
0,2025-04-01 13:45:27,43,91,130
0,2025-04-01 13:45:28,43,90,129
0,2025-04-01 13:45:28,43,90,128
0,2025-04-01 13:45:29,47,90,126
0,2025-04-01 13:45:29,44,90,127
0,2025-04-01 13:45:30,45,97,138
0,2025-04-01 13:45:30,44,97,138
0,2025-04-01 13:45:30,45,98,140
0,2025-04-01 13:45:31,45,99,141
0,2025-04-01 13:45:31,45,99,143
0,2025-04-01 13:45:31,44,100,143
0,2025-04-01 13:45:32,44,100,143
0,2025-04-01 13:45:32,44,99,143
0,2025-04-01 13:45:33,45,99,143
0,2025-04-01 13:45:33,45,99,143
0,2025-04-01 13:45:34,45,99,143
0,2025-04-01 13:45:34,45,99,143
0,2025-04-01 13:45:34,45,99,143
0,2025-04-01 13:45:35,45,99,143
0,2025-04-01 13:45:35,46,100,143
0,2025-04-01 13:45:35,46,99,142
0,2025-04-01 13:45:36,46,100,143
0,2025-04-01 13:45:36,45,100,144
0,2025-04-01 13:45:37,46,100,144
0,2025-04-01 13:45:37,46,100,144
0,2025-04-01 13:45:38,46,100,144
0,2025-04-01 13:45:38,46,100,144
0,2025-04-01 13:45:39,46,100,144
0,2025-04-01 13:45:39,47,100,144
0,2025-04-01 13:45:39,47,100,144
0,2025-04-01 13:45:40,47,100,144
0,2025-04-01 13:45:40,48,100,144
0,2025-04-01 13:45:40,48,100,144
0,2025-04-01 13:45:41,48,100,144
0,2025-04-01 13:45:41,48,100,144
0,2025-04-01 13:45:42,49,101,144
0,2025-04-01 13:45:42,49,101,143
0,2025-04-01 13:45:43,50,101,144
0,2025-04-01 13:45:43,50,101,144
0,2025-04-01 13:45:43,51,101,144
0,2025-04-01 13:45:44,52,101,144
0,2025-04-01 13:45:44,53,101,144
0,2025-04-01 13:45:44,53,101,144
0,2025-04-01 13:45:45,54,102,144
0,2025-04-01 13:45:45,55,102,144
0,2025-04-01 13:45:46,57,102,144
0,2025-04-01 13:45:46,57,102,144
0,2025-04-01 13:45:47,59,102,144
0,2025-04-01 13:45:47,60,103,144
0,2025-04-01 13:45:48,63,103,144
0,2025-04-01 13:45:48,63,103,144
0,2025-04-01 13:45:48,66,104,144
0,2025-04-01 13:45:49,67,104,144
0,2025-04-01 13:45:49,70,105,144
0,2025-04-01 13:45:49,72,106,145
0,2025-04-01 13:45:50,76,107,145
0,2025-04-01 13:45:50,77,107,145
0,2025-04-01 13:45:51,81,108,145
0,2025-04-01 13:45:51,83,109,145
0,2025-04-01 13:45:52,88,110,145
0,2025-04-01 13:45:52,90,110,145
0,2025-04-01 13:45:52,95,112,145
0,2025-04-01 13:45:53,96,113,146
1,2025-04-01 13:46:32,52,113,139
1,2025-04-01 13:46:32,52,112,139
1,2025-04-01 13:46:33,52,112,139
1,2025-04-01 13:46:33,52,113,139
1,2025-04-01 13:46:33,51,112,138
1,2025-04-01 13:46:34,51,112,139
1,2025-04-01 13:46:34,53,112,138
1,2025-04-01 13:46:34,52,112,138
1,2025-04-01 13:46:35,53,112,138
1,2025-04-01 13:46:35,53,112,138
1,2025-04-01 13:46:36,53,112,138
1,2025-04-01 13:46:36,53,112,138
1,2025-04-01 13:46:37,51,114,141
1,2025-04-01 13:46:37,52,114,142
1,2025-04-01 13:46:37,52,114,142
1,2025-04-01 13:46:38,51,114,141
1,2025-04-01 13:46:38,51,113,141
1,2025-04-01 13:46:38,51,113,141
1,2025-04-01 13:46:39,51,112,139
1,2025-04-01 13:46:39,51,112,139
1,2025-04-01 13:46:40,52,111,138
1,2025-04-01 13:46:40,52,111,138
1,2025-04-01 13:46:41,51,113,140
1,2025-04-01 13:46:41,51,113,140
1,2025-04-01 13:46:42,51,112,140
1,2025-04-01 13:46:42,51,112,140
1,2025-04-01 13:46:42,51,112,140
1,2025-04-01 13:46:43,52,112,140
1,2025-04-01 13:46:43,52,112,140
1,2025-04-01 13:46:43,52,112,140
1,2025-04-01 13:46:44,52,113,140
1,2025-04-01 13:46:44,52,113,140
1,2025-04-01 13:46:45,52,112,140
1,2025-04-01 13:46:45,52,112,140
1,2025-04-01 13:46:46,52,112,140
1,2025-04-01 13:46:46,52,112,140
1,2025-04-01 13:46:46,52,112,140
1,2025-04-01 13:46:47,52,112,140
1,2025-04-01 13:46:47,52,112,140
1,2025-04-01 13:46:47,52,112,139
1,2025-04-01 13:46:48,52,112,139
1,2025-04-01 13:46:48,52,112,139
1,2025-04-01 13:46:49,53,112,140
1,2025-04-01 13:46:49,53,112,140
1,2025-04-01 13:46:50,53,112,139
1,2025-04-01 13:46:50,53,112,140
1,2025-04-01 13:46:51,54,112,140
1,2025-04-01 13:46:51,54,112,140
1,2025-04-01 13:46:51,54,112,140
1,2025-04-01 13:46:52,54,112,140
1,2025-04-01 13:46:52,54,112,140
1,2025-04-01 13:46:52,54,112,140
1,2025-04-01 13:46:53,55,112,140
1,2025-04-01 13:46:53,55,112,140
1,2025-04-01 13:46:54,55,113,140
1,2025-04-01 13:46:54,55,113,140
1,2025-04-01 13:46:55,56,113,140
1,2025-04-01 13:46:55,56,113,140
1,2025-04-01 13:46:55,57,113,140
1,2025-04-01 13:46:56,57,113,140
1,2025-04-01 13:46:56,57,113,140
1,2025-04-01 13:46:56,57,113,140
1,2025-04-01 13:46:57,58,113,140
1,2025-04-01 13:46:57,58,113,140
1,2025-04-01 13:46:58,59,113,140
1,2025-04-01 13:46:58,59,113,140
1,2025-04-01 13:46:59,59,113,140
1,2025-04-01 13:46:59,60,113,140
1,2025-04-01 13:47:00,61,113,140
1,2025-04-01 13:47:00,61,113,140
1,2025-04-01 13:47:00,62,113,140
1,2025-04-01 13:47:01,62,113,140
1,2025-04-01 13:47:01,64,113,140
1,2025-04-01 13:47:01,64,114,140
1,2025-04-01 13:47:02,66,114,140
1,2025-04-01 13:47:02,66,114,140
1,2025-04-01 13:47:03,68,114,140
1,2025-04-01 13:47:03,69,114,140
1,2025-04-01 13:47:04,71,115,140
1,2025-04-01 13:47:04,72,115,140
1,2025-04-01 13:47:04,75,116,140
1,2025-04-01 13:47:05,75,116,140
1,2025-04-01 13:47:05,79,116,140
