Sample_ID, Time, R, G, B
2,2025-04-29 15:56:38,6,116,165
2,2025-04-29 15:56:39,6,116,165
2,2025-04-29 15:56:39,6,116,165
2,2025-04-29 15:56:40,6,116,165
2,2025-04-29 15:56:40,6,116,165
2,2025-04-29 15:56:41,6,116,165
2,2025-04-29 15:56:41,6,116,165
2,2025-04-29 15:56:41,6,116,165
2,2025-04-29 15:56:42,6,116,165
2,2025-04-29 15:56:42,7,116,165
2,2025-04-29 15:56:42,7,116,165
2,2025-04-29 15:56:43,7,116,165
2,2025-04-29 15:56:43,7,116,165
2,2025-04-29 15:56:44,7,117,165
2,2025-04-29 15:56:44,7,117,165
2,2025-04-29 15:56:45,7,117,165
2,2025-04-29 15:56:45,7,117,165
2,2025-04-29 15:56:45,7,117,165
2,2025-04-29 15:56:46,7,117,165
2,2025-04-29 15:56:46,7,118,163
2,2025-04-29 15:56:46,7,118,163
2,2025-04-29 15:56:47,8,119,163
2,2025-04-29 15:56:47,8,119,163
2,2025-04-29 15:56:48,10,120,163
2,2025-04-29 15:56:48,10,120,163
2,2025-04-29 15:56:49,13,121,163
2,2025-04-29 15:56:49,14,121,163
2,2025-04-29 15:56:50,18,119,160
2,2025-04-29 15:56:50,20,120,160
2,2025-04-29 15:56:50,28,122,160
2,2025-04-29 15:56:51,32,122,161
2,2025-04-29 15:56:51,44,125,161
2,2025-04-29 15:56:51,48,125,161
2,2025-04-29 15:56:52,59,125,158
2,2025-04-29 15:56:52,63,125,158
3,2025-04-29 15:57:32,4,99,161
3,2025-04-29 15:57:32,4,99,161
3,2025-04-29 15:57:33,4,99,162
3,2025-04-29 15:57:33,4,99,162
3,2025-04-29 15:57:34,4,99,161
3,2025-04-29 15:57:34,4,99,161
3,2025-04-29 15:57:35,4,99,161
3,2025-04-29 15:57:35,4,99,161
3,2025-04-29 15:57:36,4,99,161
3,2025-04-29 15:57:36,4,99,161
3,2025-04-29 15:57:36,4,99,161
3,2025-04-29 15:57:37,4,99,161
3,2025-04-29 15:57:37,4,99,161
3,2025-04-29 15:57:37,4,99,161
3,2025-04-29 15:57:38,4,99,161
3,2025-04-29 15:57:38,4,99,161
3,2025-04-29 15:57:39,4,99,161
3,2025-04-29 15:57:39,4,99,161
3,2025-04-29 15:57:40,4,99,161
3,2025-04-29 15:57:40,4,99,161
3,2025-04-29 15:57:40,4,99,161
3,2025-04-29 15:57:41,4,99,161
3,2025-04-29 15:57:41,4,99,161
3,2025-04-29 15:57:41,4,99,161
3,2025-04-29 15:57:42,4,99,161
3,2025-04-29 15:57:42,4,99,161
3,2025-04-29 15:57:43,4,99,161
3,2025-04-29 15:57:43,4,99,161
3,2025-04-29 15:57:44,4,99,161
3,2025-04-29 15:57:44,4,99,161
3,2025-04-29 15:57:44,4,99,161
3,2025-04-29 15:57:45,4,99,161
3,2025-04-29 15:57:45,4,99,161
3,2025-04-29 15:57:46,4,99,161
3,2025-04-29 15:57:46,4,100,160
3,2025-04-29 15:57:46,4,100,160
3,2025-04-29 15:57:47,4,100,161
3,2025-04-29 15:57:47,4,100,160
3,2025-04-29 15:57:48,4,101,161
3,2025-04-29 15:57:48,4,101,161
3,2025-04-29 15:57:49,4,101,160
3,2025-04-29 15:57:49,4,102,160
3,2025-04-29 15:57:49,4,103,161
3,2025-04-29 15:57:50,5,103,161
3,2025-04-29 15:57:50,5,104,161
3,2025-04-29 15:57:50,5,105,161
3,2025-04-29 15:57:51,5,107,161
3,2025-04-29 15:57:51,5,104,158
3,2025-04-29 15:57:52,5,106,158
3,2025-04-29 15:57:52,6,107,157
3,2025-04-29 15:57:53,8,109,156
3,2025-04-29 15:57:53,11,111,157
3,2025-04-29 15:57:53,21,114,158
3,2025-04-29 15:57:54,24,114,158
3,2025-04-29 15:57:54,35,114,155
3,2025-04-29 15:57:54,39,115,156
3,2025-04-29 15:57:55,55,119,157
3,2025-04-29 15:57:55,60,120,157
3,2025-04-29 15:57:56,71,120,155
3,2025-04-29 15:57:56,76,121,155
0,2025-05-14 12:10:03,96,98,90
1,2025-05-14 12:10:42,37,46,47
1,2025-05-14 12:10:42,28,35,36
1,2025-05-14 12:10:43,79,92,96
1,2025-05-14 12:10:43,80,91,92
1,2025-05-14 12:10:44,75,40,25
1,2025-05-14 12:10:44,62,22,13
1,2025-05-14 12:10:45,88,60,51
1,2025-05-14 12:10:45,83,50,42
1,2025-05-14 12:10:46,77,45,36
1,2025-05-14 12:10:46,73,38,30
1,2025-05-14 12:10:46,74,22,11
1,2025-05-14 12:10:47,74,22,11
1,2025-05-14 12:10:47,65,21,11
1,2025-05-14 12:10:47,64,20,11
1,2025-05-14 12:10:48,70,21,11
1,2025-05-14 12:10:48,70,21,11
1,2025-05-14 12:10:49,65,20,10
1,2025-05-14 12:10:49,61,19,10
1,2025-05-14 12:10:50,57,20,12
1,2025-05-14 12:10:50,53,19,12
1,2025-05-14 12:10:50,67,28,21
1,2025-05-14 12:10:51,67,25,20
1,2025-05-14 12:10:51,61,21,14
1,2025-05-14 12:10:51,64,18,10
1,2025-05-14 12:10:52,61,17,8
1,2025-05-14 12:10:52,65,19,10
1,2025-05-14 12:10:53,65,28,16
1,2025-05-14 12:10:53,67,33,21
1,2025-05-14 12:10:54,95,80,65
1,2025-05-14 12:10:54,77,55,40
1,2025-05-14 12:10:54,69,36,25
1,2025-05-14 12:10:55,69,36,25
1,2025-05-14 12:10:55,75,50,40
1,2025-05-14 12:10:55,75,43,31
1,2025-05-14 12:10:56,60,28,21
1,2025-05-14 12:10:56,56,30,23
1,2025-05-14 12:10:57,59,31,22
1,2025-05-14 12:10:57,68,36,26
1,2025-05-14 12:10:58,68,38,28
1,2025-05-14 12:10:58,68,38,28
1,2025-05-14 12:10:59,72,39,28
1,2025-05-14 12:10:59,75,39,27
1,2025-05-14 12:10:59,72,39,28
1,2025-05-14 12:11:00,70,39,28
1,2025-05-14 12:11:00,61,37,28
1,2025-05-14 12:11:00,64,38,28
1,2025-05-14 12:11:01,70,39,28
1,2025-05-14 12:11:01,70,39,29
1,2025-05-14 12:11:02,70,38,27
1,2025-05-14 12:11:02,63,37,28
1,2025-05-14 12:11:03,53,34,28
1,2025-05-14 12:11:03,53,34,28
1,2025-05-14 12:11:03,56,36,29
1,2025-05-14 12:11:04,50,31,24
1,2025-05-14 12:11:04,54,24,15
1,2025-05-14 12:11:04,52,22,15
1,2025-05-14 12:11:05,62,20,13
1,2025-05-14 12:11:05,57,21,13
1,2025-05-14 12:11:06,99,37,23
1,2025-05-14 12:11:06,82,36,25
1,2025-05-14 12:11:07,84,41,32
1,2025-05-14 12:11:07,84,42,32
1,2025-05-14 12:11:08,120,119,117
2,2025-05-14 12:11:46,8,114,161
0,2025-05-14 12:21:02,13,69,107
0,2025-05-14 12:21:03,13,65,102
0,2025-05-14 12:21:03,13,56,86
0,2025-05-14 12:21:04,14,59,82
0,2025-05-14 12:21:04,13,63,85
0,2025-05-14 12:21:04,13,62,84
0,2025-05-14 12:21:05,13,58,85
0,2025-05-14 12:21:05,14,55,82
0,2025-05-14 12:21:06,14,52,79
0,2025-05-14 12:21:06,16,56,84
0,2025-05-14 12:21:07,17,57,85
0,2025-05-14 12:21:07,18,55,84
0,2025-05-14 12:21:07,8,122,172
0,2025-05-14 12:21:08,5,109,158
0,2025-05-14 12:21:08,5,108,155
0,2025-05-14 12:21:08,5,107,155
0,2025-05-14 12:21:09,5,111,159
0,2025-05-14 12:21:09,5,111,159
0,2025-05-14 12:21:10,5,110,158
0,2025-05-14 12:21:10,5,109,157
0,2025-05-14 12:21:11,5,109,158
0,2025-05-14 12:21:11,5,109,158
0,2025-05-14 12:21:11,5,109,158
0,2025-05-14 12:21:12,5,109,158
0,2025-05-14 12:21:12,5,109,158
0,2025-05-14 12:21:12,5,109,158
0,2025-05-14 12:21:13,5,110,158
0,2025-05-14 12:21:13,5,110,158
0,2025-05-14 12:21:14,5,110,159
0,2025-05-14 12:21:14,5,110,159
0,2025-05-14 12:21:15,5,110,159
0,2025-05-14 12:21:15,5,110,159
0,2025-05-14 12:21:16,5,110,159
0,2025-05-14 12:21:16,5,110,159
0,2025-05-14 12:21:16,5,110,159
0,2025-05-14 12:21:17,5,110,159
0,2025-05-14 12:21:17,5,110,159
0,2025-05-14 12:21:17,5,110,158
0,2025-05-14 12:21:18,5,110,158
0,2025-05-14 12:21:18,5,110,158
0,2025-05-14 12:21:19,5,109,158
0,2025-05-14 12:21:19,5,109,158
0,2025-05-14 12:21:20,5,109,158
0,2025-05-14 12:21:20,5,109,158
0,2025-05-14 12:21:20,5,109,157
0,2025-05-14 12:21:21,5,109,157
0,2025-05-14 12:21:21,5,108,156
0,2025-05-14 12:21:21,5,108,157
0,2025-05-14 12:21:22,5,108,156
0,2025-05-14 12:21:22,4,91,138
0,2025-05-14 12:21:23,103,102,97
1,2025-05-14 12:22:02,122,28,8
1,2025-05-14 12:22:02,122,28,8
1,2025-05-14 12:22:03,121,29,8
1,2025-05-14 12:22:03,121,29,8
1,2025-05-14 12:22:03,121,28,8
1,2025-05-14 12:22:04,121,28,8
1,2025-05-14 12:22:04,120,28,8
1,2025-05-14 12:22:04,120,28,8
1,2025-05-14 12:22:05,119,27,8
1,2025-05-14 12:22:05,119,27,8
1,2025-05-14 12:22:06,118,27,8
1,2025-05-14 12:22:06,119,27,8
1,2025-05-14 12:22:07,119,27,8
1,2025-05-14 12:22:07,119,27,8
1,2025-05-14 12:22:07,120,28,8
1,2025-05-14 12:22:08,120,28,8
1,2025-05-14 12:22:08,119,27,8
1,2025-05-14 12:22:08,119,27,8
1,2025-05-14 12:22:09,120,28,8
1,2025-05-14 12:22:09,120,28,8
1,2025-05-14 12:22:10,119,27,8
1,2025-05-14 12:22:10,120,28,8
1,2025-05-14 12:22:11,119,27,8
1,2025-05-14 12:22:11,121,28,8
1,2025-05-14 12:22:11,124,29,8
1,2025-05-14 12:22:12,119,27,8
2,2025-05-14 12:22:51,83,37,28
0,2025-05-14 12:37:41,9,127,181
0,2025-05-14 12:37:41,9,127,181
0,2025-05-14 12:37:41,9,127,181
0,2025-05-14 12:37:42,9,127,181
0,2025-05-14 12:37:42,9,127,181
0,2025-05-14 12:37:42,9,127,181
0,2025-05-14 12:37:43,9,127,181
0,2025-05-14 12:37:43,9,127,181
0,2025-05-14 12:37:44,9,127,181
0,2025-05-14 12:37:44,9,127,181
0,2025-05-14 12:37:45,9,127,181
0,2025-05-14 12:37:45,9,127,181
0,2025-05-14 12:37:45,9,127,181
0,2025-05-14 12:37:46,9,127,181
0,2025-05-14 12:37:46,9,127,180
0,2025-05-14 12:37:46,9,127,181
0,2025-05-14 12:37:47,9,127,181
0,2025-05-14 12:37:47,9,127,181
0,2025-05-14 12:37:48,9,128,181
0,2025-05-14 12:37:48,9,127,181
0,2025-05-14 12:37:49,6,113,164
2,2025-05-14 12:39:06,101,86,84
2,2025-05-14 12:39:06,94,81,79
2,2025-05-14 12:39:07,112,105,105
0,2025-05-14 12:42:35,144,102,67
0,2025-05-14 12:42:35,140,99,68
0,2025-05-14 12:42:36,141,98,66
0,2025-05-14 12:42:36,137,92,61
0,2025-05-14 12:42:37,141,95,64
0,2025-05-14 12:42:37,144,102,72
0,2025-05-14 12:42:37,136,82,50
0,2025-05-14 12:42:38,133,70,36
0,2025-05-14 12:42:38,125,51,22
0,2025-05-14 12:42:38,124,46,20
0,2025-05-14 12:42:39,127,42,18
0,2025-05-14 12:42:39,127,42,19
0,2025-05-14 12:42:40,131,39,16
0,2025-05-14 12:42:40,131,39,16
0,2025-05-14 12:42:41,127,37,16
0,2025-05-14 12:42:41,127,37,16
0,2025-05-14 12:42:41,126,37,15
0,2025-05-14 12:42:42,127,42,18
0,2025-05-14 12:42:42,124,43,20
0,2025-05-14 12:42:42,123,43,20
0,2025-05-14 12:42:43,129,35,13
0,2025-05-14 12:42:43,127,36,15
0,2025-05-14 12:42:44,131,38,15
0,2025-05-14 12:42:44,132,38,15
0,2025-05-14 12:42:45,133,38,14
0,2025-05-14 12:42:45,130,37,15
0,2025-05-14 12:42:46,128,36,15
0,2025-05-14 12:42:46,128,36,15
0,2025-05-14 12:42:46,131,42,20
0,2025-05-14 12:42:47,126,37,15
0,2025-05-14 12:42:47,134,37,14
0,2025-05-14 12:42:47,139,39,14
0,2025-05-14 12:42:48,143,44,15
0,2025-05-14 12:42:48,141,40,12
0,2025-05-14 12:42:49,130,36,13
0,2025-05-14 12:42:49,132,36,14
0,2025-05-14 12:42:50,135,38,13
0,2025-05-14 12:42:50,136,38,13
0,2025-05-14 12:42:50,136,38,14
0,2025-05-14 12:42:51,136,37,14
0,2025-05-14 12:42:51,133,36,14
0,2025-05-14 12:42:51,133,36,14
0,2025-05-14 12:42:52,131,42,20
0,2025-05-14 12:42:52,126,39,18
0,2025-05-14 12:42:53,115,33,14
0,2025-05-14 12:42:53,115,33,14
0,2025-05-14 12:42:54,115,33,14
0,2025-05-14 12:42:54,114,33,14
0,2025-05-14 12:42:54,114,33,14
0,2025-05-14 12:42:55,114,33,14
0,2025-05-14 12:42:55,114,33,14
0,2025-05-14 12:42:55,114,33,14
0,2025-05-14 12:42:56,114,32,14
0,2025-05-14 12:42:56,114,32,14
0,2025-05-14 12:42:57,110,30,12
0,2025-05-14 12:42:57,108,30,13
0,2025-05-14 12:42:58,118,67,55
1,2025-05-14 12:43:37,110,35,20
1,2025-05-14 12:43:37,108,35,19
1,2025-05-14 12:43:37,110,35,20
1,2025-05-14 12:43:38,111,36,20
1,2025-05-14 12:43:38,107,34,18
1,2025-05-14 12:43:38,107,34,18
1,2025-05-14 12:43:39,108,34,18
1,2025-05-14 12:43:39,108,34,18
1,2025-05-14 12:43:40,107,33,17
1,2025-05-14 12:43:40,100,31,16
2,2025-05-14 12:44:19,110,31,14
2,2025-05-14 12:44:19,107,31,14
2,2025-05-14 12:44:20,106,31,15
2,2025-05-14 12:44:20,106,30,15
2,2025-05-14 12:44:21,106,30,14
2,2025-05-14 12:44:21,105,30,14
2,2025-05-14 12:44:21,105,29,13
2,2025-05-14 12:44:22,104,29,13
2,2025-05-14 12:44:22,105,29,13
2,2025-05-14 12:44:22,104,29,13
2,2025-05-14 12:44:23,105,29,13
2,2025-05-14 12:44:23,105,29,13
2,2025-05-14 12:44:24,105,29,13
2,2025-05-14 12:44:24,105,29,13
2,2025-05-14 12:44:25,106,29,13
2,2025-05-14 12:44:25,106,29,13
2,2025-05-14 12:44:25,105,28,13
2,2025-05-14 12:44:26,106,28,13
3,2025-05-14 12:45:05,6,110,158
3,2025-05-14 12:45:05,6,106,154
3,2025-05-14 12:45:06,6,107,154
3,2025-05-14 12:45:06,6,106,154
3,2025-05-14 12:45:07,6,106,154
3,2025-05-14 12:45:07,6,107,154
3,2025-05-14 12:45:08,6,107,154
3,2025-05-14 12:45:08,6,107,154
3,2025-05-14 12:45:09,6,107,154
3,2025-05-14 12:45:09,6,106,154
3,2025-05-14 12:45:09,6,106,154
3,2025-05-14 12:45:10,6,106,154
3,2025-05-14 12:45:10,6,106,154
3,2025-05-14 12:45:10,6,106,154
3,2025-05-14 12:45:11,5,101,148
3,2025-05-14 12:45:11,4,99,144
0,2025-05-14 14:34:42,112,31,16
0,2025-05-14 14:34:42,108,29,16
0,2025-05-14 14:34:43,106,28,15
0,2025-05-14 14:34:43,98,26,15
1,2025-05-14 14:35:22,117,38,21
1,2025-05-14 14:35:22,107,38,22
1,2025-05-14 14:35:23,99,36,20
1,2025-05-14 14:35:23,107,40,23
1,2025-05-14 14:35:24,104,32,15
1,2025-05-14 14:35:24,104,32,15
1,2025-05-14 14:35:25,104,32,15
1,2025-05-14 14:35:25,103,32,15
1,2025-05-14 14:35:26,103,32,16
1,2025-05-14 14:35:26,103,32,16
1,2025-05-14 14:35:26,104,32,16
1,2025-05-14 14:35:27,104,32,16
1,2025-05-14 14:35:27,104,32,16
1,2025-05-14 14:35:27,104,32,16
1,2025-05-14 14:35:28,105,32,16
1,2025-05-14 14:35:28,105,32,16
1,2025-05-14 14:35:29,105,32,16
1,2025-05-14 14:35:29,105,32,16
1,2025-05-14 14:35:30,105,32,16
1,2025-05-14 14:35:30,106,32,16
1,2025-05-14 14:35:30,106,32,16
1,2025-05-14 14:35:31,106,32,16
1,2025-05-14 14:35:31,106,32,16
1,2025-05-14 14:35:31,106,33,16
1,2025-05-14 14:35:32,104,31,14
1,2025-05-14 14:35:32,104,31,14
1,2025-05-14 14:35:33,104,31,15
1,2025-05-14 14:35:33,104,31,15
1,2025-05-14 14:35:34,105,31,15
1,2025-05-14 14:35:34,105,31,15
1,2025-05-14 14:35:35,105,31,15
1,2025-05-14 14:35:35,105,31,15
1,2025-05-14 14:35:35,105,31,15
1,2025-05-14 14:35:36,105,31,15
1,2025-05-14 14:35:36,105,31,15
1,2025-05-14 14:35:36,106,31,15
1,2025-05-14 14:35:37,106,31,15
1,2025-05-14 14:35:37,106,31,15
1,2025-05-14 14:35:38,107,31,15
1,2025-05-14 14:35:38,106,31,14
1,2025-05-14 14:35:39,99,29,13
2,2025-05-14 14:36:17,6,112,162
2,2025-05-14 14:36:18,6,109,159
2,2025-05-14 14:36:18,6,109,159
2,2025-05-14 14:36:19,6,109,158
2,2025-05-14 14:36:19,6,108,157
2,2025-05-14 14:36:19,6,108,157
2,2025-05-14 14:36:20,6,107,157
2,2025-05-14 14:36:20,5,103,152
2,2025-05-14 14:36:21,101,104,99
3,2025-05-14 14:37:01,6,113,163
3,2025-05-14 14:37:01,6,112,161
3,2025-05-14 14:37:01,6,111,160
3,2025-05-14 14:37:02,6,111,160
3,2025-05-14 14:37:02,6,110,160
3,2025-05-14 14:37:02,6,110,159
3,2025-05-14 14:37:03,6,109,158
3,2025-05-14 14:37:03,6,109,158
3,2025-05-14 14:37:04,6,109,158
3,2025-05-14 14:37:04,6,109,158
3,2025-05-14 14:37:05,6,110,159
3,2025-05-14 14:37:05,6,108,157
0,2025-05-14 14:43:12,120,34,17
0,2025-05-14 14:43:12,116,32,16
0,2025-05-14 14:43:13,115,33,17
0,2025-05-14 14:43:13,115,33,17
0,2025-05-14 14:43:14,115,32,16
0,2025-05-14 14:43:14,115,32,16
0,2025-05-14 14:43:14,114,31,16
0,2025-05-14 14:43:15,113,31,15
0,2025-05-14 14:43:15,113,31,15
0,2025-05-14 14:43:16,113,31,15
0,2025-05-14 14:43:16,113,31,15
0,2025-05-14 14:43:16,113,31,15
0,2025-05-14 14:43:17,113,31,15
0,2025-05-14 14:43:17,113,31,15
0,2025-05-14 14:43:18,113,31,15
0,2025-05-14 14:43:18,113,31,15
0,2025-05-14 14:43:19,113,31,15
0,2025-05-14 14:43:19,113,31,15
0,2025-05-14 14:43:19,110,30,14
0,2025-05-14 14:43:20,104,30,15
1,2025-05-14 14:43:59,105,32,14
1,2025-05-14 14:43:59,107,31,13
1,2025-05-14 14:43:59,108,31,13
1,2025-05-14 14:44:00,108,31,13
1,2025-05-14 14:44:00,106,30,13
1,2025-05-14 14:44:00,106,30,13
1,2025-05-14 14:44:01,105,30,13
1,2025-05-14 14:44:01,105,30,13
1,2025-05-14 14:44:02,104,29,12
1,2025-05-14 14:44:02,104,29,12
1,2025-05-14 14:44:03,104,29,12
1,2025-05-14 14:44:03,104,29,13
1,2025-05-14 14:44:03,105,29,13
1,2025-05-14 14:44:04,105,29,12
1,2025-05-14 14:44:04,106,29,12
1,2025-05-14 14:44:04,106,29,12
2,2025-05-14 14:44:43,6,112,162
2,2025-05-14 14:44:44,6,111,160
2,2025-05-14 14:44:44,6,110,160
2,2025-05-14 14:44:44,6,110,160
2,2025-05-14 14:44:45,6,110,160
2,2025-05-14 14:44:45,6,110,160
2,2025-05-14 14:44:46,6,110,160
2,2025-05-14 14:44:46,6,110,160
2,2025-05-14 14:44:47,6,110,160
2,2025-05-14 14:44:47,6,110,160
2,2025-05-14 14:44:47,6,110,160
2,2025-05-14 14:44:48,6,110,160
2,2025-05-14 14:44:48,6,111,160
2,2025-05-14 14:44:48,6,110,160
2,2025-05-14 14:44:49,6,110,160
2,2025-05-14 14:44:49,6,110,160
2,2025-05-14 14:44:50,6,111,161
2,2025-05-14 14:44:50,4,102,150
3,2025-05-14 14:45:30,7,114,165
3,2025-05-14 14:45:30,7,113,164
3,2025-05-14 14:45:31,7,114,165
3,2025-05-14 14:45:31,6,111,161
3,2025-05-14 14:45:31,6,110,161
3,2025-05-14 14:45:32,6,110,161
3,2025-05-14 14:45:32,6,110,161
3,2025-05-14 14:45:32,6,110,161
3,2025-05-14 14:45:33,6,110,161
3,2025-05-14 14:45:33,6,110,161
3,2025-05-14 14:45:34,6,110,161
3,2025-05-14 14:45:34,6,110,161
3,2025-05-14 14:45:35,6,110,161
3,2025-05-14 14:45:35,6,110,160
3,2025-05-14 14:45:35,6,111,161
3,2025-05-14 14:45:36,6,111,161
3,2025-05-14 14:45:36,5,105,153
0,2025-05-14 14:53:16,121,35,18
0,2025-05-14 14:53:17,116,33,17
0,2025-05-14 14:53:17,116,33,17
0,2025-05-14 14:53:17,116,33,17
0,2025-05-14 14:53:18,116,33,17
0,2025-05-14 14:53:18,116,33,17
0,2025-05-14 14:53:19,116,33,17
0,2025-05-14 14:53:19,116,33,17
0,2025-05-14 14:53:20,116,33,17
0,2025-05-14 14:53:20,116,33,17
0,2025-05-14 14:53:20,116,33,17
0,2025-05-14 14:53:21,116,33,17
0,2025-05-14 14:53:21,116,33,17
0,2025-05-14 14:53:21,116,33,17
0,2025-05-14 14:53:22,108,32,16
0,2025-05-14 14:53:22,111,32,16
1,2025-05-14 14:54:01,106,32,15
1,2025-05-14 14:54:01,103,31,15
1,2025-05-14 14:54:02,104,31,15
1,2025-05-14 14:54:02,104,31,15
1,2025-05-14 14:54:03,103,31,15
1,2025-05-14 14:54:03,102,30,15
1,2025-05-14 14:54:04,101,30,14
1,2025-05-14 14:54:04,101,30,14
1,2025-05-14 14:54:04,101,30,14
1,2025-05-14 14:54:05,101,30,14
1,2025-05-14 14:54:05,102,30,14
1,2025-05-14 14:54:05,102,30,14
1,2025-05-14 14:54:06,101,29,13
1,2025-05-14 14:54:06,94,28,13
2,2025-05-14 14:54:45,7,113,162
2,2025-05-14 14:54:45,6,112,161
2,2025-05-14 14:54:46,7,112,160
2,2025-05-14 14:54:46,7,112,161
2,2025-05-14 14:54:47,7,112,161
2,2025-05-14 14:54:47,7,112,161
2,2025-05-14 14:54:48,7,112,161
2,2025-05-14 14:54:48,7,112,161
2,2025-05-14 14:54:48,7,112,160
2,2025-05-14 14:54:49,7,112,161
2,2025-05-14 14:54:49,7,112,161
2,2025-05-14 14:54:50,7,112,161
2,2025-05-14 14:54:50,7,112,161
2,2025-05-14 14:54:50,7,112,161
2,2025-05-14 14:54:51,7,112,161
2,2025-05-14 14:54:51,7,112,161
2,2025-05-14 14:54:52,4,101,148
3,2025-05-14 14:55:32,105,35,17
3,2025-05-14 14:55:32,101,31,15
3,2025-05-14 14:55:32,103,31,15
3,2025-05-14 14:55:33,103,30,15
3,2025-05-14 14:55:33,102,28,14
3,2025-05-14 14:55:33,97,27,13
0,2025-05-14 14:57:35,7,112,161
0,2025-05-14 14:57:35,6,110,158
0,2025-05-14 14:57:35,6,110,158
0,2025-05-14 14:57:36,6,109,158
0,2025-05-14 14:57:36,6,109,158
0,2025-05-14 14:57:36,6,109,157
0,2025-05-14 14:57:37,6,109,157
0,2025-05-14 14:57:37,6,108,156
0,2025-05-14 14:57:38,6,107,155
0,2025-05-14 14:57:38,6,107,155
0,2025-05-14 14:57:39,6,107,155
0,2025-05-14 14:57:39,6,107,155
0,2025-05-14 14:59:15,7,113,163
0,2025-05-14 14:59:15,6,111,161
0,2025-05-14 14:59:16,6,111,161
0,2025-05-14 14:59:16,6,111,161
0,2025-05-14 14:59:17,6,111,161
0,2025-05-14 14:59:17,6,111,161
0,2025-05-14 15:00:39,7,113,162
0,2025-05-14 15:00:39,6,112,160
0,2025-05-14 15:00:39,6,112,161
0,2025-05-14 15:00:40,7,112,161
0,2025-05-14 15:00:40,6,112,161
0,2025-05-14 15:00:40,7,112,161
0,2025-05-14 15:00:41,4,103,150
0,2025-05-14 15:00:41,4,103,150
0,2025-05-14 15:00:42,7,117,166
0,2025-05-14 15:00:42,6,111,159
0,2025-05-14 15:00:43,7,114,162
0,2025-05-14 15:00:43,7,114,162
0,2025-05-14 15:00:44,7,114,162
0,2025-05-14 15:00:44,7,114,162
0,2025-05-14 15:00:44,7,114,162
0,2025-05-14 15:00:45,7,114,162
0,2025-05-14 15:00:45,7,114,162
0,2025-05-14 15:00:45,7,114,162
0,2025-05-14 15:00:46,7,114,162
0,2025-05-14 15:00:46,7,114,162
0,2025-05-14 15:00:47,7,114,162
0,2025-05-14 15:00:47,7,114,162
0,2025-05-14 15:00:48,7,114,163
0,2025-05-14 15:00:48,7,114,163
0,2025-05-14 15:00:48,6,109,152
0,2025-05-14 15:00:49,116,119,117
0,2025-05-14 15:01:46,6,108,157
0,2025-05-14 15:01:46,5,107,156
1,2025-05-14 15:02:25,105,32,15
1,2025-05-14 15:02:25,104,32,16
1,2025-05-14 15:02:26,105,32,16
1,2025-05-14 15:02:26,105,32,16
1,2025-05-14 15:02:27,104,31,16
1,2025-05-14 15:02:27,104,31,16
1,2025-05-14 15:02:27,103,30,15
1,2025-05-14 15:02:28,102,30,15
1,2025-05-14 15:02:28,101,29,13
1,2025-05-14 15:02:28,94,28,14
1,2025-05-14 15:02:29,113,116,114
1,2025-05-14 15:02:29,115,118,113
1,2025-05-14 15:02:30,114,116,111
1,2025-05-14 15:02:30,108,92,82
1,2025-05-14 15:02:31,106,29,14
1,2025-05-14 15:02:31,104,30,14
1,2025-05-14 15:02:31,103,30,15
1,2025-05-14 15:02:32,103,30,15
1,2025-05-14 15:02:32,103,30,15
1,2025-05-14 15:02:32,103,30,15
1,2025-05-14 15:02:33,104,30,15
1,2025-05-14 15:02:33,104,30,15
1,2025-05-14 15:02:34,104,30,14
1,2025-05-14 15:02:34,104,30,14
1,2025-05-14 15:02:35,100,31,16
2,2025-05-14 15:03:14,7,115,166
2,2025-05-14 15:03:14,6,112,163
2,2025-05-14 15:03:15,7,113,163
2,2025-05-14 15:03:15,7,113,163
2,2025-05-14 15:03:15,7,113,163
2,2025-05-14 15:03:16,7,113,163
2,2025-05-14 15:03:16,7,113,163
2,2025-05-14 15:03:16,7,113,163
2,2025-05-14 15:03:17,7,112,163
2,2025-05-14 15:03:17,7,112,163
2,2025-05-14 15:03:18,6,112,163
2,2025-05-14 15:03:18,6,112,163
2,2025-05-14 15:03:19,7,113,164
2,2025-05-14 15:03:19,7,113,164
2,2025-05-14 15:03:19,4,102,151
0,2025-05-14 15:05:27,7,114,165
0,2025-05-14 15:05:27,7,112,163
0,2025-05-14 15:05:28,7,112,163
0,2025-05-14 15:05:28,7,113,163
0,2025-05-14 15:05:28,7,112,163
0,2025-05-14 15:05:29,7,112,163
0,2025-05-14 15:05:29,7,112,163
0,2025-05-14 15:05:29,7,112,163
0,2025-05-14 15:05:30,7,112,163
0,2025-05-14 15:05:30,7,112,163
0,2025-05-14 15:05:31,7,112,163
0,2025-05-14 15:05:31,7,112,163
0,2025-05-14 15:05:32,7,112,163
0,2025-05-14 15:05:32,7,113,163
0,2025-05-14 15:05:32,7,112,163
0,2025-05-14 15:05:33,7,112,163
0,2025-05-14 15:05:33,7,112,163
0,2025-05-14 15:05:33,7,112,163
0,2025-05-14 15:05:34,7,112,163
0,2025-05-14 15:05:34,7,112,163
0,2025-05-14 15:05:35,7,112,163
0,2025-05-14 15:05:35,7,112,163
0,2025-05-14 15:05:36,7,112,163
0,2025-05-14 15:05:36,7,112,163
0,2025-05-14 15:05:37,7,113,164
0,2025-05-14 15:05:37,5,106,156
